Iteration,Baseline,MethodA,MethodB
760,158.09,480,196.448152655356
761,204.71,480,198.257978214737
762,194.12,480,193.078933596635
763,165.98,480,187.078933596635
764,194.67,480,190.406375448656
765,188.97,480,194.502948620165
766,211.75,480,196.958895467829
767,203.46,480,190.958895467829
768,201.07,480,206.158540659751
769,183.99,480,200.158540659751
770,186.06,480,194.158540659751
771,183.21,478.675849894897,196.748969171069
772,205.03,480,200.06343443859
773,182.69,480,194.088930644877
774,200.22,480,188.632805748924
775,212.01,480,184.835225184669
776,201.35,480,196.903892045279
777,190.3,479.445225552271,195.127479839658
778,195.38,480,189.723161440559
779,195.04,480,195.106520133606
780,218.4,480,192.990570654081
781,190.15,478.368892764703,196.963182239849
782,193.43,480,205.473586218244
783,176.21,480,199.473586218244
784,218.04,480,193.473586218244
785,195.17,480,196.146344677675
786,237.08,480,195.965475993243
787,181.87,480,198.372645089166
788,207.28,480,200.940513557919
789,204.28,480,202.004110691629
790,178.46,480,209.497739423908
791,224.37,480,203.497739423908
792,188.57,480,197.497739423908
793,175.85,480,192.846260868629
794,183.06,480,188.82549644744
795,188.07,480,197.948010685726
796,204,480,191.948010685726
797,201.69,480,199.796843771197
798,194.32,480,198.395741010968
799,219.18,480,197.363709924724
800,208.89,480,193.689558897929
801,196.6,480,187.689558897929
802,205.68,480,193.226871918072
803,198.05,480,196.096091073989
804,182.19,480,190.096091073989
805,221.2,480,199.588960666832
806,177.12,480,202.496847224912
807,183.71,480,206.327308371165
808,201.18,480,201.021155526587
809,190.23,480,195.021155526587
810,192.57,480,211.460824523864
811,200.18,480,206.866387875717
812,176.25,480,200.866387875717
813,199.82,480,204.577163494654
814,224.82,480,198.577163494654
815,193.5,480,201.735680555398
816,202,480,204.825823868615
817,202.75,480,208.008079551782
818,198.49,480,202.008079551782
819,205.76,480,209.206349962345
820,191.31,480,203.206349962345
821,226.59,480,208.237362167572
822,248.42,480,202.237362167572
823,249.32,480,197.261597578603
824,195.36,480,192.493034408931
825,231.77,480,207.808118823028
826,220.35,480,207.230398046217
827,246.82,480,210.786897463866
828,197.19,480,206.77288618523
829,230.48,478.243260214392,200.77288618523
830,224.76,480,197.779386286317
831,257.13,480,193.664303621023
832,231.7,480,197.724605452514
833,218.5,480,196.252007164947
834,238.73,480,201.009982861574
835,223.09,480,195.009982861574
836,243.98,480,198.209082545795
837,248.13,480,195.910025539249
838,272.59,480,195.035434657876
839,241.65,480,220.745399338594
840,231.47,480,214.745399338594
841,261.2,480,208.745399338594
842,254.9,480,202.745399338594
843,226.6,480,200.02415574731
844,222.01,480,206.199425185192
845,262.85,480,200.199425185192
846,248.23,480,200.301106483426
847,266.74,480,201.537383779533
848,273.38,480,195.537383779533
849,263.42,480,199.38161656464
850,258.88,480,201.097238582471
851,270.94,480,205.960472898809
852,258.82,480,199.960472898809
853,265.55,480,200.466501378705
854,288.32,480,213.095620913428
855,255.41,480,207.095620913428
856,242.88,480,202.80785170429
857,227.05,480,218.76431640369
858,241.12,480,212.76431640369
859,255.39,480,206.76431640369
860,275.34,467.31558019872,204.203486942314
861,254.74,480,200.177351029895
862,255.62,480,206.211188946927
863,236.65,480,208.289080532466
864,299.3,480,202.289080532466
865,261.19,480,207.296675349649
866,255.39,480,205.466250966223
867,253.12,480,200.341486007047
868,268.08,480,205.961801270167
869,236.02,480,205.416539437777
870,248.67,480,199.416539437777
871,261.39,480,204.458194573321
872,252.56,480,202.987936389742
873,269.1,480,213.83339245002
874,288.88,479.243635816252,207.83339245002
875,255.64,478.940811421862,205.250840534481
876,258.18,480,206.16531503154
877,267.97,480,210.217103981778
878,288.99,480,208.353411306617
879,290.02,480,213.951875580114
880,284.47,480,213.293572727242
881,252.86,480,211.64208775395
882,277.07,480,206.139523746036
883,282.5,480,207.912489248947
884,272.72,479.047587063362,214.401653800216
885,270.57,479.840250594556,219.902716934996
886,277.07,480,220.679179253003
887,278.71,480,214.679179253003
888,248.62,480,208.679179253003
889,265,480,208.089578558099
890,241.95,480,213.687689658557
891,238.6,480,208.380250052513
892,246.66,480,208.270063076239
893,276.52,480,216.203152205334
894,256.79,480,210.203152205334
895,258.11,480,218.329150081091
896,256.82,480,212.329150081091
897,260.83,480,206.329150081091
898,289.81,480,208.620758728849
899,248.57,480,214.43452823174
900,250.1,480,208.43452823174
901,262.41,480,202.43452823174
902,247.22,480,221.86298136797
903,249.64,480,215.86298136797
904,271.22,480,211.749522987002
905,270.55,480,211.734799140659
906,279.27,480,210.073051642631
907,267.87,480,212.878380116153
908,278.12,480,206.878380116153
909,270.58,480,212.428249704616
910,285.57,480,207.776696336063
911,274.15,480,213.216745480936
912,263.54,480,207.46231512887
913,285.12,480,213.195745108244
914,272.51,480,207.835918657703
915,326.2,480,205.286300921018
916,307.42,480,206.444034765927
917,273.93,480,206.445106492709
918,277.58,480,221.710396292674
919,292.02,480,215.710396292674
920,286.58,480,220.641419787718
921,295.97,480,221.461412019558
922,274.83,475.471172743934,215.461412019558
923,287.59,480,209.461412019558
924,269.4,480,210.879014306553
925,287.97,480,222.422945499299
926,291.27,480,216.422945499299
927,306.44,480,210.422945499299
928,258.14,480,214.366165812783
929,297.84,480,220.038746963249
930,277.86,480,217.727015877238
931,286.8,480,211.727015877238
932,288.6,480,214.452469000621
933,290.07,480,209.908328666383
934,303.15,480,208.397630700556
935,281.6,480,220.921228640423
936,288.61,480,214.921228640423
937,325.82,480,208.921228640423
938,294.07,480,216.309531396168
939,256.53,480,216.344610813011
940,273.19,480,217.635068122603
941,298.49,480,211.635068122603
942,296.67,480,213.852161186001
943,287.2,480,212.993942313674
944,297.07,478.797319088518,209.134879069595
945,289.65,480,214.839999244673
946,277.34,480,229.226270729369
947,310.37,480,223.226270729369
948,296.61,480,217.226270729369
949,312.34,480,211.226270729369
950,274.07,480,208.926096408636
951,273.23,480,224.06126070935
952,298.6,480,218.06126070935
953,307.26,480,215.105165920219
954,298.09,480,222.0655355796
955,309.67,480,216.0655355796
956,284.39,480,215.98007084251
957,295.4,480,215.096312097169
958,310.58,480,218.766313020293
959,298.45,480,214.265646962824
960,305.42,480,222.629511371794
961,283.54,480,216.629511371794
962,317.22,480,210.629511371794
963,318.44,478.619579929973,215.085311862681
964,289.34,480,213.751250289898
965,310.27,480,217.460234147607
966,294.85,480,220.001293400794
967,273.83,480,224.853000992797
968,316.44,480,218.853000992797
969,305.05,480,217.793801630816
970,278.94,480,211.793801630816
971,308.23,480,211.564290987967
972,321.72,480,219.548280264868
973,281.93,480,216.263896676253
974,302.27,480,234.264916943463
975,322.39,480,228.264916943463
976,315.53,480,222.264916943463
977,304.51,480,218.052802306473
978,283.35,480,214.830472112432
979,311.68,480,210.904275309107
980,312.07,480,224.638053364958
981,312.74,480,218.638053364958
982,303.47,480,220.519281100166
983,300.05,480,214.519281100166
984,314.6,480,211.982675313759
985,320.8,480,217.07277792643
986,289,480,223.322988879342
987,311.46,480,219.006442674736
988,295.93,480,224.911065540304
989,305.45,480,218.911065540304
990,321.7,480,223.47499689329
991,317.64,480,217.47499689329
992,326.2,480,225.337276003231
993,317.18,480,222.254701074558
994,281.22,480,234.260676095393
995,319.8,480,228.260676095393
996,312.65,480,222.260676095393
997,323.9,480,216.260676095393
998,324.51,480,226.596556247502
999,318.22,480,221.347644185496
1000,296.65,480,225.079264012279
1001,303.67,480,219.079264012279
1002,325.61,480,219.275166848026
1003,304.23,480,214.507306367168
1004,301.68,480,228.231781670895
1005,299.02,480,222.895456817295
1006,309.24,480,231.212075753785
1007,339.88,480,225.212075753785
1008,311.31,480,224.553736722207
1009,312.18,480,224.33889498182
1010,318.37,480,219.74312411689
1011,339.62,480,229.768698222883
1012,307.85,480,231.764314260553
1013,290.45,480,229.811694483108
1014,337.85,480,226.438515014947
1015,302.5,480,220.438515014947
1016,310.91,479.463149143993,219.681586104201
1017,321.51,480,231.215202944338
1018,316.74,480,225.215202944338
1019,310.2,480,227.499076181918
1020,303.51,480,226.563593310152
1021,287.82,480,225.621933420275
1022,285.15,480,236.242812565192
1023,287.27,480,230.242812565192
1024,303.42,480,224.242812565192
1025,310.22,480,218.242812565192
1026,316.5,480,222.468048089294
1027,327.89,480,222.080683504705
1028,343.04,480,217.784835131154
1029,315.95,480,230.840364029943
1030,340.87,480,241.830754499656
1031,309.65,480,235.830754499656
1032,308.92,480,229.830754499656
1033,327.5,480,229.916299737308
1034,328.54,480,223.916299737308
1035,344.05,480,219.720510313546
1036,320.12,480,217.27826594845
1037,333.31,480,226.52252592817
1038,323.63,480,220.52252592817
1039,309.45,480,233.562890025977
1040,343.12,480,227.562890025977
1041,340.23,480,225.657965028603
1042,330.95,480,224.874924178297
1043,333.8,480,225.629329693258
1044,325.1,480,230.869989682386
1045,339.73,480,231.505031597618
1046,318.45,480,229.636322110073
1047,351.8,480,227.158435866368
1048,352.65,480,232.111826682038
1049,326.47,480,229.537254986001
1050,338.02,475.108832824264,235.095378196491
1051,329.85,480,229.095378196491
1052,320.68,480,223.095378196491
1053,346.32,480,218.724902611499
1054,307.21,480,229.144187400204
1055,308.47,480,225.014603303265
1056,336.54,480,224.461682208721
1057,314.31,480,233.272779793319
1058,352.61,480,237.110728218741
1059,323.11,480,233.317578562446
1060,323.53,480,227.317578562446
1061,330.3,480,229.508173075596
1062,330.71,480,223.885235585084
1063,338.05,480,220.567047522923
1064,320.26,480,217.679400264465
1065,343.39,480,224.855793687026
1066,289.68,480,226.248325729419
1067,344.05,480,237.157250421827
1068,326.14,480,231.157250421827
1069,326.14,480,232.801667915829
1070,311.09,480,228.935607598845
1071,326.79,480,223.954297658977
1072,320.58,480,228.591738195689
1073,348.14,480,226.862500035198
1074,320.97,480,231.330741901445
1075,335.25,480,227.728061976288
1076,350.51,480,222.440469355607
1077,333.37,480,223.14002300758
1078,324.89,480,230.161772294244
1079,347.71,480,232.280934295845
1080,344.35,480,227.703615190606
1081,331.89,480,230.790918485607
1082,333.73,480,233.042980078741
1083,337.21,480,233.99532554635
1084,328.97,480,239.270294367589
1085,314.15,480,233.270294367589
1086,335.12,480,233.859269853814
1087,306.37,480,236.976001634692
1088,346.08,480,230.976001634692
1089,334.92,480,224.976001634692
1090,351.38,480,226.453413553213
1091,332.22,480,235.092729806047
1092,333.39,480,238.435778167779
1093,323.98,480,232.435778167779
1094,366.84,480,231.67075413201
1095,343.73,480,230.573184686759
1096,333.12,480,227.860002555419
1097,332.94,480,241.068277705585
1098,338.46,480,235.068277705585
1099,340.48,480,229.068277705585
1100,321.85,480,234.033283681315
1101,328.04,480,237.227907861667
1102,348.1,480,231.227907861667
1103,332.72,480,236.428398600505
1104,350.68,480,232.42655493248
1105,335.51,480,226.42655493248
1106,348.92,480,223.826818637767
1107,301.99,477.442062371134,233.964584506068
1108,350.08,480,228.388164432002
1109,321.89,480,238.272161414976
1110,338.22,472.925327317305,237.988619535354
1111,344.27,480,245.148590569072
1112,319.17,480,239.148590569072
1113,329.84,480,244.809053244828
1114,362.05,480,238.809053244828
1115,327.99,480,232.809053244828
1116,339.66,480,228.846889364188
1117,340.84,480,230.792901887403
1118,309.22,480,237.025123395293
1119,347.39,480,232.951094805686
1120,353.98,480,226.951094805686
1121,334.04,480,235.955062347888
1122,340,480,231.199817422295
1123,328.08,480,235.622280209701
1124,305.16,480,229.740110053451
1125,340.16,480,241.877620429192
1126,354.62,480,236.790783811503
1127,344.34,480,233.561607933161
1128,337.33,480,230.494522823467
1129,347.08,480,232.92889253522
1130,315.99,480,236.729941949762
1131,344.51,480,231.241110786681
1132,332.92,480,231.568915609843
1133,343.05,480,225.568915609843
1134,351.48,479.988563726435,234.386768060061
1135,366.48,480,234.447451515045
1136,352.06,480,241.853616868805
1137,351.69,480,235.853616868805
1138,329.61,480,234.047567736614
1139,337.01,480,241.570282781961
1140,332.02,480,243.483820091971
1141,343.13,480,237.483820091971
1142,369.55,480,235.094043429061
1143,345.35,480,233.363287655867
1144,339.3,480,237.963880572149
1145,349.08,480,231.963880572149
1146,332.43,480,239.61070471038
1147,338.44,480,239.215496673433
1148,335.82,480,236.870607993921
1149,322.81,480,230.870607993921
1150,352.81,480,236.0485643875
1151,327.49,480,235.282664341559
1152,350.78,480,229.282664341559
1153,331.63,480,239.973500548774
1154,318.93,480,243.856266284667
1155,347.91,480,238.848677224544
1156,358.94,480,242.880026972417
1157,348.06,480,236.880026972417
1158,336.27,480,236.07489828327
1159,348.33,480,230.07489828327
1160,339.15,478.289696023527,240.160451155904
1161,352.64,480,240.403977527685
1162,360.15,480,241.204501548833
1163,351.25,480,235.204501548833
1164,327.55,480,235.83455721829
1165,357.49,480,238.926837924816
1166,354.42,480,234.702244689799
1167,309.78,480,240.23894373125
1168,354.21,480,242.684480246722
1169,362.6,480,240.074644712873
1170,343.79,480,234.42667007756
1171,374.91,480,229.716061344726
1172,347.41,480,231.605779936467
1173,358.56,480,234.968994719452
1174,357.54,480,236.939201087865
1175,334.28,480,242.07720666998
1176,314.85,480,240.975013622038
1177,347.08,480,234.975013622038
1178,352.52,480,237.494841754084
1179,341.13,480,232.796713577001
1180,339.19,480,237.136458279093
1181,363.55,480,249.246051705108
1182,334.94,480,243.246051705108
1183,337.36,480,238.401588747556
1184,339.57,480,233.25382135126
1185,318.17,480,248.406846954444
1186,358.08,480,242.406846954444
1187,350.7,480,236.406846954444
1188,333.83,480,239.946168456905
1189,345.68,480,243.075194452629
1190,322.58,480,246.7338109521
1191,346.95,480,240.7338109521
1192,313.47,480,242.924019545733
1193,364.09,480,247.988934122788
1194,332.74,480,247.058453635993
1195,320.31,480,242.471003546975
1196,332.39,480,242.389550586327
1197,331.73,480,239.800366714969
1198,356.03,480,244.434340756357
1199,321.23,480,241.045995569586
1200,349.26,480,245.39969501388
1201,356.38,480,239.840293528292
1202,351.58,480,245.099988010514
1203,373.15,480,250.825298307059
1204,383.98,477.949401007802,244.825298307059
1205,347.91,480,242.70029299006
1206,339.04,480,242.781376835582
1207,338.92,480,245.973742766209
1208,330.24,480,240.975497608049
1209,373.86,480,238.697950486203
1210,321.43,480,249.475574388228
1211,342.84,480,243.475574388228
1212,364.37,480,246.495769977556
1213,329.46,480,241.743376638042
1214,344.69,480,242.335535800931
1215,349.44,480,236.455436572744
1216,331.03,480,243.22150684272
1217,340.77,480,237.277024207698
1218,341.36,475.83086673619,233.388428294432
1219,325.94,480,236.42395264078
1220,342.38,480,231.136987316705
1221,352.26,480,253.715254490035
1222,331.86,480,249.754628266679
1223,330.03,480,243.754628266679
1224,356.24,480,245.795016672792
1225,369.54,480,239.795016672792
1226,358.86,480,247.737675345881
1227,353.76,480,248.515721786236
1228,317.01,480,247.870354659721
1229,327.38,480,241.870354659721
1230,332.56,480,249.476153200574
1231,306.36,480,243.476153200574
1232,343.97,480,256.059978125109
1233,351.55,480,250.059978125109
1234,345.16,480,247.059446051952
1235,337.01,480,241.059446051952
1236,382.38,480,249.258467875617
1237,368.26,480,243.258467875617
1238,338.13,480,247.812763775067
1239,337.13,480,241.812763775067
1240,323.21,480,240.806662422984
1241,367.33,480,245.886223050962
1242,345.91,480,242.446286780513
1243,350.85,480,241.167197758116
1244,346.55,480,238.16794807635
1245,322.82,480,243.361956788789
1246,348.42,480,251.516990584835
1247,322.67,480,254.358607569168
1248,338.18,480,248.358607569168
1249,350.62,480,243.486748791738
1250,343.56,480,237.486748791738
1251,348.92,480,241.790466720861
1252,332.89,480,247.126332265728
1253,327.15,473.091459720794,246.983286582592
1254,322.75,480,242.744893647907
1255,337.2,480,242.179576305606
1256,347.2,479.92787960363,236.179576305606
1257,345.4,480,256.991637319223
1258,338.52,479.092208586541,252.675684360948
1259,316.63,480,246.675684360948
1260,344.79,480,242.300506037104
1261,363.25,476.883007875834,251.207369837356
1262,337.73,480,248.896974021349
1263,377.18,480,243.705188062461
1264,359.87,480,240.80986732642
1265,365.62,480,238.686497932019
1266,359.82,480,246.810397366131
1267,322.62,477.763507859359,243.589141967626
1268,354.98,480,237.589141967626
1269,343.86,480,249.545225401823
1270,337.6,480,243.545225401823
1271,354.98,480,251.120236733533
1272,342.3,480,245.120236733533
1273,330.57,480,239.120236733533
1274,367.1,480,248.548645307536
1275,337,480,245.214545720391
1276,351.91,480,242.998859021375
1277,339.73,480,251.558789238139
1278,343.74,480,245.558789238139
1279,348.56,480,251.662656025212
1280,352.01,480,245.662656025212
1281,332.46,480,248.317744280791
1282,316.27,480,243.830545416341
1283,341.26,480,246.65725480302
1284,358.07,480,251.632514212682
1285,348.81,480,251.872536114071
1286,358.78,480,245.872536114071
1287,328.76,480,244.531423351163
1288,351.93,480,251.049303672001
1289,341.78,480,252.175128958367
1290,341,480,246.175128958367
1291,347.11,480,248.17533524401
1292,353.97,480,245.154676963921
1293,359.23,480,253.883832642026
1294,337.21,480,247.883832642026
1295,344.06,480,244.52414433992
1296,354.85,480,254.490570229229
1297,340.85,480,248.490570229229
1298,358.73,480,248.895451271503
1299,369.58,480,247.782558350827
1300,351.42,480,246.226193400343
1301,333,480,246.908122712931
1302,361.3,480,249.980165854521
1303,347.44,480,245.266377790052
1304,348.89,480,250.431276064
1305,355.59,480,253.965084410685
1306,353.99,480,257.727412042005
1307,356.44,480,251.727412042005
1308,361.98,480,245.727412042005
1309,336.65,480,246.399096353506
1310,371,480,247.716451712397
1311,354.53,480,249.179707230031
1312,328.15,480,252.19340622249
1313,337.09,480,246.19340622249
1314,355.65,480,240.902089752843
1315,336.43,480,248.772801029366
1316,344.91,480,255.610093289662
1317,376.56,480,249.610093289662
1318,371.75,480,255.874072044433
1319,358.29,480,249.874072044433
1320,343.27,480,256.627429034033
1321,364.62,480,256.619796594379
1322,358.52,480,250.619796594379
1323,340.19,480,248.451779228508
1324,348.88,480,249.175696096414
1325,344.51,480,243.668470213199
1326,369.42,480,255.667310308547
1327,347.74,480,254.745155819073
1328,367.43,480,254.764545161718
1329,363.48,480,254.526774365589
1330,357.87,480,250.855482865192
1331,335.4,480,244.855482865192
1332,375.66,480,256.268425138275
1333,333.06,480,250.611408303985
1334,337.53,480,252.907275740049
1335,374.32,480,246.907275740049
1336,367.32,480,249.562011872408
1337,352.22,480,260.605945636535
1338,353.21,480,254.605945636535
1339,351.35,480,257.01048150522
1340,352.6,480,257.676304590703
1341,344.33,480,256.925220310319
1342,348.42,480,256.392949530521
1343,359.58,480,253.984492521398
1344,386.21,480,260.484271226978
1345,369.8,480,254.484271226978
1346,357.44,480,251.958615138981
1347,354.48,480,254.883069825446
1348,355.43,480,251.368996457793
1349,340.6,480,251.46029017961
1350,353.33,480,249.301300120742
1351,376.78,480,254.323931690703
1352,365.71,480,260.81129134993
1353,358.12,480,254.81129134993
1354,355.27,480,260.731663323416
1355,357.65,480,256.051609633708
1356,339.79,480,256.781565235099
1357,380.91,480,254.092347899907
1358,340.35,480,259.437518443979
1359,353.93,480,253.437518443979
1360,346.55,480,258.016755248229
1361,349.67,480,252.016755248229
1362,376.64,480,261.099656801335
1363,357.25,480,259.847651892632
1364,373.18,480,253.847651892632
1365,365.83,480,247.847651892632
1366,356.23,480,261.037440174239
1367,359.24,480,255.037440174239
1368,358.4,480,261.211047817724
1369,356.09,480,255.211047817724
1370,362.73,480,249.285518688921
1371,356.48,480,258.844624443315
1372,357.23,480,260.798687788337
1373,350.19,480,258.30563079127
1374,365.44,480,252.942330041589
1375,349.33,480,260.102905854637
1376,366.13,480,258.089437963485
1377,340.95,480,257.60591841477
1378,330.89,480,255.738272110496
1379,364.32,480,255.378142070413
1380,367.99,480,252.907312246887
1381,358.65,480,256.643601791388
1382,339.26,480,250.643601791388
1383,354.4,480,261.843884371412
1384,362.14,480,255.843884371412
1385,345.82,480,258.378678137658
1386,335.77,480,261.066154138937
1387,351.14,480,255.066154138937
1388,344.43,480,249.066154138937
1389,370.1,480,251.351008385556
1390,339.77,480,257.019626332653
1391,374.84,480,264.091369680955
1392,354.13,479.858037825311,258.091369680955
1393,368.53,480,267.172458422964
1394,356.88,480,261.172458422964
1395,367.78,480,255.885038461297
1396,348.32,480,263.537981278401
1397,332.06,480,257.537981278401
1398,333.11,480,256.334746854193
1399,343.35,480,250.334746854193
1400,356.55,480,245.744436282511
1401,338.18,480,250.129850292393
1402,324.43,480,248.273237549424
1403,350.22,480,260.205229429224
1404,345.09,480,255.314607873054
1405,357.5,480,258.168082247694
1406,372.24,480,252.168082247694
1407,374.09,480,252.800195357864
1408,349.66,480,261.519907273599
1409,364.02,480,264.907475612555
1410,365.27,480,258.907475612555
1411,377.15,480,265.423833884812
1412,365.75,480,259.423833884812
1413,390.08,480,257.942068997556
1414,382.39,480,257.660101578799
1415,365.31,480,251.660101578799
1416,376.67,480,246.61201014164
1417,370,480,258.873823246454
1418,362.61,480,253.817853657996
1419,375.01,480,269.77796160336
1420,386.96,480,263.77796160336
1421,388.83,480,257.77796160336
1422,403.11,480,267.094970447685
1423,374.36,480,261.094970447685
1424,371.65,480,258.990669887576
1425,394.3,480,267.088037457075
1426,380.61,480,266.799586252187
1427,399.25,480,262.771973951638
1428,392.8,480,263.426589278683
1429,399.47,480,262.451071125247
1430,409.71,480,267.749927293289
1431,430.61,480,261.749927293289
1432,388.42,480,255.749927293289
1433,398.07,480,250.044217941618
1434,391.12,480,261.43186088253
1435,400.07,480,260.432690747069
1436,390.75,480,260.777608917503
1437,395.15,480,256.040942420582
1438,400.39,480,253.938521125514
1439,410.27,480,263.864010616268
1440,407.37,480,259.997658587256
1441,425.68,480,257.923309084587
1442,411.27,480,251.923309084587
1443,411.87,480,246.81729788188
1444,408.16,480,265.539583894943
1445,416.92,480,267.475208509529
1446,403.93,480,262.035495196689
1447,379.24,480,256.035495196689
1448,416.07,480,257.842637566537
1449,407.49,480,263.244944856009
1450,422.39,480,264.09657172635
1451,395.62,480,258.09657172635
1452,432.89,480,257.425532540831
1453,405.74,480,257.699238445548
1454,435.08,480,256.055740025824
1455,408.16,480,261.496184433912
1456,422.86,480,270.932333432209
1457,425.75,480,272.774603841123
1458,414,480,266.774603841123
1459,421.93,480,260.979461679136
1460,436.81,480,254.979461679136
1461,425.34,480,261.614315334077
1462,413.98,480,258.234882942398
1463,392.9,480,265.393779512117
1464,419.37,480,259.622027945035
1465,436.25,480,256.890887910039
1466,431.75,480,253.857556432676
1467,419.72,480,259.302656318754
1468,413.64,480,257.895014511742
1469,416.53,478.9784709146,252.637997647055
1470,389.4,480,279.825694236768
1471,398.52,480,273.825694236768
1472,420.42,480,267.825694236768
1473,391.99,480,264.51109368114
1474,405.45,480,276.401758138251
1475,382.02,480,270.401758138251
1476,432.83,480,266.399595053676
1477,397.55,480,260.399595053676
1478,409.86,480,259.079449132843
1479,410.69,480,260.222855166347
1480,417.9,478.350065027394,266.932830582907
1481,393.72,480,265.850888202174
1482,428.26,475.190409539795,259.850888202174
1483,425.54,480,256.503548510343
1484,416.91,480,265.509989131131
1485,418.65,480,259.509989131131
1486,425.1,480,263.216012231396
1487,386.44,480,266.381740862366
1488,429.93,480,265.251160937679
1489,407.76,480,269.230887303915
1490,413.86,480,269.032965686489
1491,408.09,480,263.032965686489
1492,428.85,480,264.868799400138
1493,388.89,480,265.903012105848
1494,408.35,480,259.903012105848
1495,426.35,480,253.903012105848
1496,421.76,480,259.971547190859
1497,427.04,480,262.107830703775
1498,406.24,480,266.225686593332
1499,409.09,480,267.750789877508
1500,404.78,480,261.750789877508
1501,431.6,480,256.068791627049
1502,387.18,480,272.267927218709
1503,392.39,480,266.267927218709
1504,414.42,480,263.28141462356
1505,385.84,480,264.836722542596
1506,425.68,480,264.748207467122
1507,406.96,480,258.748207467122
1508,396.06,480,252.748207467122
1509,419.48,480,249.30309609301
1510,398.91,480,265.49869175733
1511,392.18,480,264.377297278083
1512,409.07,480,262.219892037536
1513,428.92,480,266.105853442772
1514,422.75,480,274.50726606622
1515,441.12,480,268.50726606622
1516,398.84,480,264.310168361913
1517,416.98,480,267.50449068701
1518,419.16,480,261.50449068701
1519,429.78,480,260.317001331981
1520,420.98,480,265.811221348865
1521,427.28,480,279.676017513408
1522,436.59,480,273.676017513408
1523,425.4,480,267.676017513408
1524,417.2,480,271.669117000906
1525,414.07,480,265.669117000906
1526,413.16,480,269.263050881544
1527,425.48,480,263.424887033234
1528,424.77,480,257.930793999649
1529,407.37,480,270.177631937221
1530,415.77,480,266.048360754664
1531,404.11,480,260.571748557048
1532,404.74,480,273.164848980333
1533,414.41,480,267.164848980333
1534,401.09,480,261.164848980333
1535,417.72,480,255.164848980333
1536,416.59,480,272.786154769739
1537,396.49,480,268.523005037389
1538,419.36,480,262.523005037389
1539,435.88,480,269.469091847914
1540,409.92,480,263.469091847914
1541,409.63,480,271.611264823617
1542,423.17,480,265.611264823617
1543,455.95,480,264.597829653129
1544,443.01,480,274.516123459619
1545,436.29,480,268.516123459619
1546,421.1,480,262.516123459619
1547,442,480,267.925919335955
1548,442.45,480,273.450558697746
1549,416.6,480,267.450558697746
1550,424.3,480,261.450558697746
1551,460.03,480,265.132675565863
1552,446.12,480,266.584415004325
1553,454.6,480,264.013502774067
1554,427.96,480,269.549989651336
1555,434.71,480,263.549989651336
1556,430,480,263.900901648683
1557,452.06,480,260.097059329993
1558,464.74,480,282.144484758094
1559,444.04,480,276.144484758094
1560,439.79,480,270.338547502193
1561,449.03,480,266.02940748167
1562,444.03,480,269.53019071755
1563,454.41,480,263.53019071755
1564,438.26,480,272.476244301616
1565,439.18,480,277.799849122315
1566,465.13,480,271.799849122315
1567,429.08,480,272.830727754309
1568,451.31,480,266.830727754309
1569,430.09,480,267.214058419856
1570,460.92,480,269.51143265858
1571,426.01,480,268.413770702283
1572,452.15,480,264.878528394194
1573,439.74,480,265.439440368163
1574,414.96,480,263.694931389616
1575,434.62,480,265.448887419899
1576,449.12,480,265.780597692491
1577,451.85,480,272.916396993418
1578,438.29,480,266.916396993418
1579,440.52,480,262.616168355357
1580,459.5,480,268.501720634494
1581,438.14,480,269.707939507892
1582,449.27,480,271.66567666778
1583,441.25,480,269.071813815858
1584,441.9,480,266.326606523347
1585,455.23,480,272.745665414015
1586,448.75,480,269.269621654569
1587,454.23,480,263.269621654569
1588,435.69,480,269.960868041958
1589,448.2,480,272.994002148377
1590,473.72,480,267.55359834348
1591,456.07,480,262.893674879965
1592,444.72,480,261.832736238951
1593,455.15,480,258.941945897057
1594,459.07,480,267.891440809603
1595,463.21,480,271.018845700193
1596,445.63,480,265.018845700193
1597,465.86,480,275.588709578932
1598,461.79,480,273.739208765196
1599,468.85,480,270.842658446257
1600,470.83,480,273.250104854366
1601,446.78,480,267.250104854366
1602,459.93,480,268.81531032134
1603,470.17,480,273.507369637159
1604,469.04,480,274.649274330643
1605,472.91,480,273.673048950472
1606,468.08,480,267.673048950472
1607,464.81,480,279.582576823749
1608,469.27,480,273.582576823749
1609,463.7,480,284.746943608341
1610,449.48,480,278.746943608341
1611,477.16,480,272.746943608341
1612,475.12,480,274.562904053103
1613,447.86,480,268.562904053103
1614,453.8,480,268.389735881825
1615,479.84,480,270.40914794644
1616,476.51,480,273.725724326285
1617,457.4,480,272.001084728748
1618,474.53,480,270.099643482361
1619,453.34,480,278.248287109757
1620,461.44,480,279.893014909864
1621,479.59,480,273.893014909864
1622,456.18,480,284.392374561731
1623,442.6,480,278.392374561731
1624,458.85,480,274.622816102961
1625,448.29,480,268.622816102961
1626,444.92,480,265.090118372129
1627,473.87,480,269.53933099432
1628,465.64,480,271.650095843083
1629,443.04,480,269.75528366406
1630,467.1,480,266.497402199902
1631,461.42,480,272.180917813252
1632,461.04,480,278.155772725848
1633,470.25,480,272.155772725848
1634,465.44,480,266.155772725848
1635,458.66,480,269.672926189317
1636,461.18,480,265.89073738995
1637,466.68,480,276.855160526667
1638,455.33,480,275.321117883782
1639,459.42,480,272.634914815939
1640,466.1,480,268.781761940561
